PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30,PCs31,PCs32,PCs33,PCs34,PCs35,PCs36,PCs37,PCs38,PCs39,PCs40,PCs41,PCs42,PCs43,PCs44,PCs45,PCs46,PCs47,PCs48,PCs49,PCs50
0.0006739275995641947,-0.0007320307777263224,-0.0005294228903949261,0.0005201243911869824,-0.004030756186693907,-0.0031400807201862335,0.010178177617490292,0.0024233076255768538,-0.010407896712422371,0.0014298419700935483,0.004739264491945505,0.006216759793460369,0.0008869347511790693,-0.0022729395423084497,-0.006979320663958788,0.011427118442952633,-0.002650622045621276,-0.007656935602426529,-0.003434184705838561,0.006429960951209068,0.0062734950333833694,0.0060968827456235886,0.010462775826454163,0.013030288740992546,-0.005953304003924131,-0.001508146757259965,-0.00024420968838967383,0.007837185636162758,-0.006328287068754435,-0.0017497276421636343,0.006507943384349346,0.007203542627394199,-0.014284170232713223,0.007692030631005764,0.008383614011108875,-0.0015189603436738253,-0.010108460672199726,-0.0036139064468443394,0.009660684503614902,0.007829861715435982,-0.015240546315908432,0.006124433595687151,-0.008188221603631973,-0.0027883194852620363,0.004350471775978804,-0.005513541400432587,0.014346810057759285,-0.009307759813964367,0.008084085769951344,-0.012318885885179043
0.0470939502120018,0.025867236778140068,-0.009762939065694809,0.004718447104096413,0.09300307929515839,-0.005230489186942577,-0.05250292271375656,-0.02392316423356533,0.0042219096794724464,-0.041271012276411057,0.011964777484536171,0.017862293869256973,-0.0074591864831745625,-0.035438887774944305,0.02015426568686962,0.011152309365570545,0.009921816177666187,-0.0030120830051600933,-0.03822707012295723,0.022953730076551437,0.023004310205578804,0.07887929677963257,0.0352768711745739,0.004625787492841482,-0.025947127491235733,0.03303006291389465,0.012439119629561901,0.015927664935588837,-0.001790374517440796,0.019681600853800774,-0.01365305669605732,0.007608319167047739,0.018320968374609947,-0.030251698568463326,0.03476659208536148,0.026568101719021797,-0.0010553965112194419,-0.01169748418033123,0.013456436805427074,0.03218398615717888,0.0005702758789993823,0.010455310344696045,0.05001986399292946,-0.014487397857010365,0.0197418462485075,-0.03230957314372063,-0.020089074969291687,0.005232109222561121,0.02995721995830536,0.015674153342843056
-0.003792464965954423,-0.004104722756892443,-0.006344817578792572,0.0047713881358504295,0.0014700837200507522,0.016734570264816284,0.0273633673787117,-0.012328383512794971,0.0005048785824328661,-0.006217433139681816,0.011230815201997757,0.0174355860799551,-0.016338646411895752,-0.025209758430719376,-0.036349792033433914,0.03636974096298218,0.015398927964270115,0.03239397332072258,0.01647893339395523,0.0037375378888100386,0.037918370217084885,0.006168540567159653,-0.007950189523398876,0.028938408941030502,-0.01644926331937313,-0.03492454066872597,0.00493382615968585,0.017889823764562607,0.021862655878067017,0.0191483311355114,0.015172138810157776,0.011777288280427456,0.03990058973431587,0.0237426720559597,0.020443100482225418,-0.006417075637727976,-0.014934603124856949,0.0027515708934515715,6.737133662682027e-05,-0.030529702082276344,0.005036812741309404,0.027595067396759987,-0.04105819761753082,0.038726456463336945,-0.006773089990019798,-0.00454337801784277,0.021874509751796722,0.021829944103956223,0.012849695980548859,-0.020528605207800865
0.04583316668868065,0.0710228756070137,-0.014493854716420174,0.039694227278232574,-0.0030772488098591566,-0.0332489013671875,-0.005706705618649721,0.018210086971521378,-0.0042180404998362064,0.020557135343551636,-0.0010226017329841852,-0.0009785862639546394,-0.006926263216882944,-0.013878755271434784,0.031019143760204315,-0.0023094993084669113,0.043396271765232086,0.00584691995754838,0.0022619757801294327,-0.018034378066658974,0.015378860756754875,0.02617926150560379,0.008457106538116932,0.020400021225214005,-0.005841781850904226,-0.028712401166558266,0.015514332801103592,-0.0004327185160946101,-0.023199882358312607,0.02172289974987507,-0.00211815326474607,0.010810380801558495,0.026679065078496933,0.011043601669371128,0.025257278233766556,0.02545693889260292,-0.003681225934997201,0.015036161057651043,-0.03698442876338959,0.0027352957986295223,0.022918464615941048,0.014854301698505878,0.02038697339594364,0.03499360382556915,0.05511375889182091,0.05335196852684021,-0.025722835212945938,0.0028677068185061216,-0.0026856819167733192,0.014139587990939617
-0.00157939235214144,-0.0005438263178803027,-0.0025657867081463337,0.006013575010001659,0.0037348128389567137,0.01412967685610056,0.006617486942559481,-0.01598012074828148,-0.006542264483869076,-0.0027270009741187096,0.013426338322460651,0.018758021295070648,0.012568485923111439,-0.016050808131694794,0.0053173755295574665,0.004681587219238281,-0.00868967641144991,0.003215288743376732,-0.010251238942146301,0.005335804540663958,-0.0017687247600406408,-0.015227174386382103,0.020158343017101288,0.001929817022755742,-0.03683878481388092,0.0176142156124115,0.0008829338476061821,0.003552348120138049,-0.009815617464482784,0.008423211053013802,-0.007159518077969551,0.009098737500607967,-0.03105916455388069,-0.021733278408646584,-0.002228114055469632,0.01970721036195755,-0.00887421052902937,-0.010893863625824451,0.02803640067577362,-0.024921318516135216,-0.0394120067358017,0.005920480936765671,-0.010572892613708973,-0.032371293753385544,0.006939631886780262,-0.0328604131937027,0.0005907712620683014,0.04135884344577789,0.0006311938632279634,-0.025200219824910164
-0.0022215049248188734,0.0025281086564064026,-0.0031636743806302547,0.0020524272695183754,0.006717345677316189,-0.008759831078350544,0.02885246090590954,0.016108036041259766,-0.0171144288033247,-0.0019278698600828648,-0.02223413623869419,-0.004890620242804289,-0.006932620424777269,0.00931067019701004,-0.01389628928154707,0.0021401727572083473,-0.0009948665974661708,-0.040009479969739914,0.01603163219988346,0.020478153601288795,0.032523881644010544,0.0501423180103302,-0.021837983280420303,-0.0265734251588583,-0.022364163771271706,-0.07468070089817047,-0.024724913761019707,-0.0695292204618454,0.009489993564784527,0.005625646095722914,-0.005249252542853355,-0.034630682319402695,-0.03791303187608719,0.013940159231424332,0.03783262148499489,0.02899208851158619,0.023497629910707474,0.0016305558383464813,-0.03949626162648201,0.025869203731417656,0.004455729387700558,-0.015434948727488518,-0.03445752337574959,0.06250458210706711,-0.0038948531728237867,0.012339955195784569,-0.04717658832669258,0.021886717528104782,-0.016846606507897377,-0.004274633247405291
0.026308871805667877,0.004426497500389814,-0.006379773840308189,0.01100816112011671,0.006243744399398565,0.011302362196147442,0.017267979681491852,0.036383356899023056,-0.02307230606675148,-0.03894079104065895,-0.042871199548244476,0.03302187845110893,-0.008182325400412083,0.008856786414980888,0.008604215458035469,0.01185323391109705,0.004905521869659424,-0.005323110613971949,0.060658328235149384,-0.013271411880850792,-0.0006376839010044932,-0.03984604403376579,0.05118881165981293,0.05058477073907852,-0.025415554642677307,-0.02520318701863289,-0.007004799321293831,0.014872756786644459,-0.02284039556980133,-0.0026102999690920115,-0.003233065363019705,-0.018516791984438896,0.026172330603003502,0.005181669257581234,0.02182070165872574,0.03328723460435867,0.0037792169023305178,0.016094466671347618,0.044546566903591156,0.002739444375038147,0.007545917294919491,0.016744375228881836,-0.060731932520866394,0.03260938823223114,-0.06102481484413147,-0.041882798075675964,-0.003128435229882598,-0.0007412226987071335,-0.02642068639397621,0.01428955141454935
0.005070715211331844,0.033158693462610245,0.008519425988197327,0.01254888903349638,0.057529959827661514,0.01639297604560852,0.051897089928388596,0.03626663237810135,0.0042166379280388355,-0.015930214896798134,0.006388497538864613,0.02108086086809635,0.04243820905685425,-0.04522270709276199,-0.03529404476284981,0.017663652077317238,0.015128768049180508,-0.005650511477142572,-0.014969020150601864,0.006003743503242731,-0.03043828345835209,-0.01917479746043682,-0.05162162333726883,0.018381331115961075,-0.026073066517710686,0.0071438513696193695,-0.02482934482395649,0.0009701267699711025,0.06624290347099304,-0.016856560483574867,-0.0019832318648695946,0.04834543913602829,-0.015216187573969364,0.01332910917699337,-0.02906346134841442,-0.030280038714408875,-0.03921956568956375,-0.03842274099588394,0.03302030637860298,0.008033915422856808,-0.008476175367832184,-0.018870819360017776,-0.021311983466148376,-0.033541031181812286,-0.028607862070202827,0.035962216556072235,0.01633181795477867,0.026775145903229713,-0.034457407891750336,0.0032924008555710316
-0.002998549025505781,0.004357297904789448,-0.00040256220381706953,-0.000804533192422241,0.001096519292332232,0.009246090427041054,0.0005688700475730002,-0.005672963336110115,-0.0004336466081440449,-0.004279333166778088,-0.00014309173275250942,-0.00872748252004385,0.012322492897510529,0.0037089309189468622,0.0009057973511517048,0.00600770628079772,-0.00890757143497467,-0.004705815110355616,-0.0095722870901227,0.006632959470152855,0.005695071537047625,0.005975692067295313,-0.006076377350836992,-0.0015812137862667441,0.015026533044874668,-0.00488644652068615,-0.005342083051800728,-0.013562002219259739,-0.012129993177950382,-0.0084640271961689,0.004448534455150366,-0.004349919967353344,-0.005635162815451622,-0.011297224089503288,0.007595825474709272,-0.008855427615344524,-0.011560305953025818,-0.001671357313171029,-0.0006799338152632117,0.0033523468300700188,0.008782579563558102,-0.007409616839140654,0.0045596822164952755,-0.005659584887325764,-0.010768281295895576,-0.01909896358847618,0.006350123789161444,-0.02155163511633873,0.00716019980609417,-0.003959874622523785
0.10749819874763489,0.015251431614160538,-0.017399875447154045,-0.018536314368247986,0.027876779437065125,0.00447436049580574,0.018311908468604088,-0.05860915035009384,0.035905104130506516,-0.05198947340250015,-0.007540282793343067,-0.015718411654233932,-0.011369836516678333,0.031979721039533615,-0.02820090763270855,-0.026831218972802162,0.016705719754099846,0.013253754936158657,-0.013638011179864407,-0.006224414333701134,0.011507092975080013,-0.012152187526226044,0.013749280944466591,-0.023693177849054337,0.005091850180178881,-0.010857679881155491,-0.008558248169720173,0.007533017545938492,-0.016792718321084976,9.097295696847141e-05,-0.004095087759196758,0.003456353908404708,-0.014945810660719872,0.013866722583770752,-0.004760465119034052,-0.003078712150454521,0.027359671890735626,0.00924718752503395,-0.006975399795919657,0.029627524316310883,0.0030344268307089806,0.010186382569372654,0.02588820643723011,0.01341082714498043,-0.005915929097682238,-0.013945464976131916,0.00344467512331903,-0.008830742910504341,-0.016494927927851677,0.022199181839823723
0.01942584104835987,0.0059350053779780865,0.0034477978479117155,0.009502287022769451,0.10626305639743805,-0.01695789396762848,-0.05945916846394539,-0.009260013699531555,-0.08429276198148727,-0.023288385942578316,-0.002561640925705433,0.0087821613997221,-0.024875091388821602,-0.02610510028898716,-0.010422196239233017,-0.024141058325767517,0.010755621828138828,-0.003961643204092979,0.03279691934585571,-0.01553236972540617,0.007378873880952597,-0.020013658329844475,-0.0035276063717901707,-0.027154546231031418,0.015670379623770714,0.04443880915641785,-0.020899958908557892,-0.01721726357936859,0.005231691990047693,0.028887305408716202,-0.014081287197768688,0.014271127060055733,-0.029911644756793976,-0.02318716049194336,-0.06049429252743721,0.03006388247013092,0.04345206916332245,0.0036527777556329966,0.015218674205243587,0.008934213779866695,-0.008079538121819496,0.03978748247027397,0.01955978386104107,0.019282855093479156,-0.03999508172273636,0.00894155167043209,-0.037711262702941895,-0.00930575281381607,0.03329040855169296,-0.0024915325921028852
1.6269370462396182e-05,0.0021927866619080305,-0.0007334953406825662,0.0012551405234262347,0.010587538592517376,0.0013871964765712619,-0.003879067488014698,0.0075004021637141705,-0.00010299768473487347,0.00919207464903593,0.0003077245783060789,0.0016047826502472162,-0.0049675037153065205,0.000458161550341174,0.0019619546364992857,-0.011571778915822506,-0.011208752170205116,-0.007281513884663582,0.01469558384269476,-0.008056232705712318,0.003088110825046897,0.004976354073733091,0.004769826773554087,-0.0033516036346554756,-0.005060104187577963,0.0037774264346808195,-0.0017960401019081473,0.00453930301591754,0.0013082621153444052,-0.002567390212789178,0.010088598355650902,-0.007130491081625223,-0.0052961260080337524,0.003738485276699066,-0.0036632029805332422,0.0032393368892371655,-0.006618058308959007,3.36010598402936e-05,0.007870369590818882,0.006069933995604515,-0.008041794411838055,0.005903470795601606,0.006475881673395634,-0.004407653119415045,-0.007735011633485556,-0.005950671620666981,-0.005894348490983248,0.005736499559134245,0.006726044230163097,-0.006429338362067938
0.010293380357325077,0.002702284837141633,0.0009733623010106385,0.005635114852339029,0.07489077746868134,-0.019987398758530617,-0.04907122999429703,-0.0036463027354329824,-0.059963811188936234,-0.010674023069441319,-0.012160936370491982,0.0031717922538518906,-0.02123567834496498,-0.02208518795669079,-0.007251361850649118,-0.021658282727003098,0.013856097124516964,-0.007198423147201538,0.017352232709527016,-0.008251422084867954,0.006223897449672222,-0.014499981887638569,-0.002763176802545786,-0.024286286905407906,0.003816633950918913,0.0293625146150589,-0.017041826620697975,-0.007596730254590511,0.017277192324399948,0.027096059173345566,-0.016511987894773483,0.0057225762866437435,-0.020283514633774757,-0.016776490956544876,-0.04023639112710953,0.013774428516626358,0.02818535454571247,0.013633888214826584,0.014747352339327335,0.0019178594229742885,1.4224485312297475e-05,0.02812131494283676,0.000324010819895193,0.008820247836411,-0.02508564665913582,1.4448866750171874e-05,-0.026536334306001663,-0.0032639517448842525,0.020704524591565132,-0.00822902750223875
-0.0006777520175091922,0.003722661640495062,0.00019997410709038377,0.0033702098298817873,-0.004896324593573809,0.0007632498745806515,9.890842193271965e-05,-0.009100524708628654,0.013706386089324951,-0.00039588514482602477,-0.003293460700660944,-0.010321197099983692,0.006925000809133053,0.006894233170896769,0.002328576287254691,0.0037262386176735163,0.01896512694656849,0.0018248141277581453,0.014379213564097881,-0.002341921441257,-0.005315907299518585,0.0017010293668136,0.0019248854368925095,-0.0007389432284981012,0.005922343581914902,0.005910560023039579,-0.0014027300057932734,-0.001621865900233388,-0.0008126846514642239,-0.00633502472192049,-0.002403324469923973,0.013306588865816593,0.004716907627880573,0.0031795313116163015,-0.004526496399194002,-0.009706449694931507,-0.008488115854561329,0.003665199736133218,-0.00482530053704977,0.00821207370609045,-0.012889386154711246,-0.01072659157216549,0.0024712763261049986,-0.01076571550220251,0.003970298450440168,0.005120669957250357,0.004517568275332451,0.0044184960424900055,0.0030083663295954466,-0.0029040779918432236
-0.012885550037026405,-0.008611842058598995,-8.899869862943888e-05,-0.014220532029867172,0.002961469581350684,-0.03641286864876747,0.011254683136940002,0.03645073622465134,0.03370775282382965,0.008153229020535946,-0.003670827019959688,0.019685635343194008,-0.02359686978161335,-0.010096648707985878,0.009555378928780556,0.02212788164615631,0.0352308563888073,-0.018169237300753593,-0.0054551949724555016,-0.006469647400081158,-0.012619949877262115,0.003663033479824662,-0.004514319822192192,-0.006372728850692511,-0.013116918504238129,0.0020359426271170378,-0.027044517919421196,-0.03303422033786774,-0.019754985347390175,0.006422501988708973,-0.022940341383218765,0.011087119579315186,-0.023769311606884003,0.021354474127292633,-0.03015512228012085,-0.03252285346388817,0.00018597280723042786,-0.027010496705770493,0.023626022040843964,0.0016147814458236098,-0.005655326880514622,-0.024089757353067398,0.006810901220887899,-0.03976311534643173,-0.00563677866011858,0.024578852578997612,0.005827195942401886,-0.008603250607848167,0.002592938719317317,-0.0041204034350812435
-0.017571769654750824,0.0046868412755429745,0.0013531396398320794,0.002219191985204816,-0.0008536455570720136,-0.01570536196231842,0.01240572426468134,-0.0005356678739190102,-0.03343888372182846,-0.013404563069343567,0.005492004565894604,0.005805055610835552,-0.005070607177913189,0.012301689945161343,0.013162098824977875,-0.007310081273317337,0.015377352945506573,0.055153489112854004,-0.05843611806631088,-0.0002576155529823154,0.0072865611873567104,0.03042713925242424,0.010930906049907207,-0.0037350011989474297,0.003360216272994876,-0.0256971325725317,-0.036320365965366364,-0.009765413589775562,0.03146439790725708,-0.032394398003816605,-0.020773688331246376,0.013585032895207405,0.04801703989505768,0.02841969206929207,-0.026076922193169594,0.019970139488577843,0.009189639240503311,-0.031075414270162582,0.020841486752033234,-0.02420070208609104,0.006968023255467415,0.003251835936680436,-0.045422252267599106,0.028325280174613,0.0008074122597463429,0.02375965192914009,-0.006489153951406479,-0.0011946802260354161,-0.025100864470005035,0.002137043047696352
-0.0019210443133488297,0.005325245205312967,-0.0030709372367709875,0.006294704508036375,0.025210073217749596,-0.026577666401863098,0.006648789159953594,0.0191471166908741,-0.011835332028567791,0.012544738128781319,0.011646982282400131,-0.04627379775047302,0.011729937046766281,0.04413112998008728,-0.01589886099100113,0.007890661247074604,-0.05230024456977844,-0.01360382977873087,0.011586691252887249,0.01385473646223545,0.0038566426374018192,0.07288676500320435,-0.006525061558932066,0.016846410930156708,-0.0270392969250679,-0.024255014955997467,0.006388604640960693,-0.009369246661663055,-0.03186678886413574,-0.030232509598135948,0.022451935335993767,-0.03587904945015907,-0.012566041201353073,-0.0031671682372689247,-0.028479404747486115,0.04125697910785675,0.016488878056406975,0.019666224718093872,-0.003473730059340596,0.00836893543601036,0.019787674769759178,-0.014879744499921799,0.01476740837097168,-0.006417152006179094,-0.025159945711493492,-0.0445016585290432,0.004051235970109701,0.004367760382592678,0.02280055731534958,0.03435926139354706
